timestamp,tweet_text,all_hashtags,retweet_count,tweet_created_at, username,followers_count,target
5/3/2021 11:40,Good morning.  Running a special this week on premium alerts and SLACK trading room. Send me a DM if interested.  We trade:  $FB $AMZN $NFLX $GOOGL $SPY (my baby) $QQQ $VXX (my baby) $AAPL $NVDA $TSLA  +++ others.,[],1,5/3/2021 11:40,tradewithjoe,17655,neutral
5/3/2021 11:42,"$AMZN , $GOOGL, $SHOP,  $NVDA, $EBAY = up today📈💰✔️💪",[],0,5/3/2021 11:42,SarahVI_S,12426,positive
5/3/2021 12:00,"$GOOGL China Renaissance Upgrades to Buy PT $3K  “On solid 1Q21 results, we turn more bullish on the growth momentum and long-term growth outlook for Alphabet’s advertising business. The transformation to digital in both user time spent and business transactions should be more..",[],5,5/3/2021 12:00,skaushi,31284,positive
5/3/2021 12:01,251 Profit-Packed Option Trades Yearly--Delivered to Your Inbox Daily--FREE TRIAL! https://t.co/9IBj02i41e  $AMZN $GOOGL $NFLX $FB $AAPL,[],0,5/3/2021 12:01,ExactOptionPick,1175,neutral
5/3/2021 12:03,📢 HANGOVER WEEK | MAY 7 WEEK TRADE ALERTS  - posted in #32options_alerts &amp; emailed out   $FB $AAPL $AMZN $GOOGL  $SPY $QQQ $IWM $DIA  $TWTR $UPS $CMG $GS   https://t.co/p5cbUeQX6w,['32options_alerts'],0,5/3/2021 12:03,32Trades,3282,neutral
5/3/2021 12:09,@mariabrainrot @fridaynightyea Googl-,[],0,5/3/2021 12:09,toob1es,450,neutral
5/3/2021 12:13,#Futures Jump On First Day Of May In Quiet Session $QQQ $AAPL $AMZN $MSFT $TSLA $SPY $MRNA $FB $GOOGL $ETH.X https://t.co/XcuaeLN7Gq,['Futures'],0,5/3/2021 12:13,TalkMarkets,4573,positive
5/3/2021 12:16,This weeks full watchlist can be found on the Private Twitter feed &amp; include $SPY $AAPL $AMZN $BA $FB $NFLX $NVDA $ROKU $SHOP $TSLA $ZM $GOOGL   $LVS $GDX $WYNN $DAL For more info See below: HAGD! -BMT 🎲  https://t.co/0LrTUIKN9g,[],1,5/3/2021 12:16,BeastModeTrades,5662,neutral
5/3/2021 12:19,$BYD $CLR $CROX $GOOGL $LPX $LSTR - Top 6 Momentum Stocks for May Amid Strong Economic Recovery https://t.co/YVWc5YZCTB https://t.co/SmN1kwga78,[],0,5/3/2021 12:19,beeken_tech,120,positive
5/3/2021 12:19,2021 - 2025 #Wearables outlook:  ✅ #VR being PULLED IN for Consumers &amp; Enterprise use cases  ✅ #AR remains an Enterprise story and it’s video see-through NOT optical see-through  ✅ Voice #UI adoption just getting started  $KOPN $EMAN $HIMX $MVIS  $QCOM $FB $AAPL $GOOGL $MSFT,"['Wearables', 'VR', 'AR', 'UI']",1,5/3/2021 12:19,DZierler,1981,neutral
5/3/2021 12:21,Quarterly (JFM) results of FAAMG in Trillion USD - lots of $$$$$  ⁃Appl: $2.2 T  ⁃Msft: $1.9 T  ⁃Amzn: $1.7 T  ⁃Googl: $1.6 T  ⁃FB: $0.9 T   Damn !!,[],1,5/3/2021 12:21,endlaw,431,neutral
5/3/2021 12:21,"@SJosephBurns Stopped using $FB in 2007-ish. Will happily leave Instagram if they make a fuss over the new anti-tracking features in iOS 14.5. I only use $GOOGL products at my day job, where it’s our office suite. On my own gear I run $AAPL’s apps/services, and DuckDuckGo.",[],0,5/3/2021 12:21,stevetsuida,542,positive
5/3/2021 12:29,Alphabet upgraded to Buy from Hold at China Renaissance $GOOGL $GOOG,[],0,5/3/2021 12:29,sbwcws,4694,positive
5/3/2021 12:50,"5/3 watchlist New month let’s start off strong 💪  $spy, $fb, $wynn, $dis, $googl. Also go watches $sq, $tsla (Friday was too good) $aapl, $roku https://t.co/R0kIpBeHTz",[],3,5/3/2021 12:50,wsjtrades,123,positive
5/3/2021 12:59,"Top panel is 3 month volatility of a basket of FB, MSFT, AMZN, AAPL, GOOGL v SPY 3 month volatility and bottom is spread.  Post earnings FAAMG volatility back to 2019, would guess SPX longer dated vols follow. https://t.co/lEhZzKMwqq",[],0,5/3/2021 12:59,danny_kirsch,1122,positive
5/3/2021 13:00,"Main Tweeted Assets on 2021-04-29 : $GM, $F, $GOLD, $AMD, $AAPL, $NFLX, $CVX, $MSFT, $IWM, $ES, $MVIS, $DIA, $GOOGL, $BTC, $AMZN, $FB, $ETH, $GS, $GOOG, $AZN, $JPM, $ATOM",[],0,5/3/2021 13:00,SentiQuanti,437,positive
5/3/2021 13:00,AAP ADM AEO AMAT AMP AMZN ANTM BABA BLK BSX CAT CCI CMI COLM COUR CP DOV EMN EW FANG FB FBHS FHN FISV GLW GOOGL GS HCA IPG IQV KBH LRCX MA MCD MDLZ MSFT MTH NOW NVDA NXPI OSK PH RHI RJF SCHW SWK TEAM THC TPX TROW UNH UPS URI V WDC XEC,[],0,5/3/2021 13:00,StockTradeToday,106,neutral
5/3/2021 13:02,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at https://t.co/v0Vq6Ydmvo $NVDA $TSLA $GS $GILD $BABA $GOOGL $FB,[],1,5/3/2021 13:02,ExactOptionPick,1175,neutral
5/3/2021 13:03,"Market gapping up.  $SPX up 21+, needs to hold 4200  $QQQ needs 340, 342, up 1  $SHOP up 10, needs above 1200 to test 1217 $GOOGL up 16+, needs 2375 next $NFLX on watch for a move above 516 $GS up 3+, needs 353 next and defend 350 support $TSLA needs 714 next to test 720, 729",[],1,5/3/2021 13:03,OptionsParth,277,positive
5/3/2021 13:07,Commented on $GOOG $GOOGL - Alphabet: Durability Questions. https://t.co/OJhnMxxMdy,[],0,5/3/2021 13:07,Stonefoxcapital,1230,negative
5/3/2021 13:09,"Dr. Scott Gottlieb: Here’s why it’s essential, even for younger Americans, to get 2d Covid shot https://googl... https://t.co/ACG8ydXDwq",[],0,5/3/2021 13:09,GoogleNewsPost,154,neutral
5/3/2021 13:10,$amzn $msft $googl https://t.co/6N4yMZABfv,[],0,5/3/2021 13:10,bird_investor,4538,neutral
5/3/2021 13:10,"🎋Premarket Zen🎋  “Whenever you find yourself on the side of the majority, it is time to pause and reflect.” -Mark Twain  $ES_F $SPX $SPY $QQQ $TSLA $AMZN $AAPL $FB $MSFT $GOOGL https://t.co/4XAAnOMHyF",[],1,5/3/2021 13:10,SelectOptions,2062,neutral
5/3/2021 13:14,#RegulatoryRisk c/o @PBRStreetGang7 is a much bigger risk than is being appreciated in #stocks today. $TSLA $AAPL $GOOGL $AMZN $FB $UBER $LYFT $COIN $SQ #Bitcoin #Crypto #CryptocurrencyNews  https://t.co/9xKLZQYFFF,"['RegulatoryRisk', 'stocks', 'Bitcoin', 'Crypto', 'CryptocurrencyNews']",2,5/3/2021 13:14,stoxdox,117,neutral
5/3/2021 13:15,@MancunianBirder @BirdGuides @BirdWatchingMag @SalfordMartin @googl_phil @gazcrowder @jrmjones @FriendsMoss @GMGreenCity @BirdingClimate @infocusbrockLWT Shoveler more noteworthy than Lapwing ....you’re having a larf !,[],0,5/3/2021 13:15,seankerrigan,122,neutral
5/3/2021 13:16,☀ Tech giants' earnings showed their absolute dominance #BreakingNews #cnbc #retweet ➔➔➔ https://t.co/KVEReHj4Vf https://t.co/eSiSQU1pop,"['BreakingNews', 'cnbc', 'retweet']",0,5/3/2021 13:16,GoodVibra,4796,positive
5/3/2021 13:18,@MancunianBirder @BirdGuides @BirdWatchingMag @SalfordMartin @googl_phil @gazcrowder @jrmjones @FriendsMoss @GMGreenCity @BirdingClimate @infocusbrockLWT Nice one,[],0,5/3/2021 13:18,AlanDaviesbirds,11139,positive
5/3/2021 13:23,"The O/N range $ES_F 4199.5 H &amp;Low 4181.5L Mid P 4190.75 the ATR 4190.5 UP T 4216.5 LOW T 4161.5 one week range untill we resolve out, $GC_F trying #Bitcoin #BTC trying gap let's what today bring even with #inflation or #tax related $googl $amzn $aapl $ba $vix $xom $nya $ief $dxy https://t.co/3OH42FfNf6","['Bitcoin', 'BTC', 'inflation', 'tax']",0,5/3/2021 13:23,ChrisiFarah,415,neutral
5/3/2021 13:25,OptionAlarm has provided sound Option Swing Trades to thousands of investors just like YOU for over 14 years!Free 10-day Trial No credit Card Needed https://t.co/uOgwnWLP8d $AAPL $AMZN $GOOGL $GS $TSLA,[],0,5/3/2021 13:25,OptionAlarm,3095,neutral
5/3/2021 13:26,Going to be interesting to see the fight between $ROKU and $GOOGL - who is in the wrong here?  Roku Playing chicken with YouTubeTV with its huge valuation.,[],0,5/3/2021 13:26,OptionsUnleash1,101,negative
5/3/2021 13:30,I’m interested to see if big selling continues this week in big tech $AAPL $AMZN $GOOGL $SNAP $SHOP etc,[],0,5/3/2021 13:30,ModDarvasBox,5461,negative
5/3/2021 13:30,Nasdaq 100 Index Elliott Wave Analysis 📈  We could be in some subwave 4.  Charts are released earlier in our Discord group #joinus Please like and share if you appreciate this #Elliottwave update  #NDX #SPX #MSFT #APPL #AMZN #GOOG #GOOGL #FB #INTC #NVDA #CSCO #ADBE #NFLX #PEP https://t.co/XHzpUJbiba,"['joinus', 'Elliottwave', 'NDX', 'SPX', 'MSFT', 'APPL', 'AMZN', 'GOOG', 'GOOGL', 'FB', 'INTC', 'NVDA', 'CSCO', 'ADBE', 'NFLX', 'PEP']",1,5/3/2021 13:30,TradingSurfers,6811,neutral
5/3/2021 13:30,"The biggest week of #earnings season is done. Online advertising was the big story for stocks like $GOOGL and $FB, while investors shrugged at good numbers from $AAPL and $MSFT. Get the key details here! $AMZN $UPS $V    https://t.co/LmDCmVLazG https://t.co/PLewxgvJx3",['earnings'],0,5/3/2021 13:30,TradeStation,16857,positive
5/3/2021 13:31,"$GOOGL, first 1 minute support at PP , , Bullish Reversal, at Support level PP , 1 Minute, 09:31",[],0,5/3/2021 13:31,CBLStocksFeed,214,positive
5/3/2021 13:34,@seankerrigan @BirdGuides @BirdWatchingMag @SalfordMartin @googl_phil @gazcrowder @jrmjones @FriendsMoss @GMGreenCity @BirdingClimate @infocusbrockLWT This is my first record of Shoveler on my local patch... Lapwings are a resident with several breeding pairs and up to 50 present in the winter,[],0,5/3/2021 13:34,MancunianBirder,2504,neutral
5/3/2021 13:34,"$GOOGL, 1 minute Open Range Break Down, , 1 Minute, 09:34",[],0,5/3/2021 13:34,CBLStocksFeed,214,negative
5/3/2021 13:40,"$GOOGL, 5 minute Open Range Break Down, , 1 Minute, 09:40",[],0,5/3/2021 13:40,CBLStocksFeed,214,negative
5/3/2021 13:41,$SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG $INTC $NFLX $JPM $BAC $YM $RH Was able to close it for a 100%profit. https://t.co/FFpPT168bS,[],1,5/3/2021 13:41,Bigbang48184,38,positive
5/3/2021 13:41,35.16% of NASDAQ 100 stocks are trending up. Target &gt;=28%. Trend Strength 3.65 Target: &gt;=3.5. Avg distance from support 1.9% Target &gt;=2%. AVOID NASDAQ 100!Current trend since: 2021-04-29 $QQQ $SPY $DIA $AAPL $AMZN $TSLA $FB $NFLX $GOOGL #growthstocks,['growthstocks'],1,5/3/2021 13:41,itsfroggydaddy,14,positive
5/3/2021 13:41,10 Stocks in a technical uptrend(Daily Data):  $MRNA $COST $ISRG $FB $GOOGL $NVDA $ADBE $INTU $SBUX $MSFT,[],0,5/3/2021 13:41,itsfroggydaddy,14,positive
5/3/2021 13:41,20% of Froggy 50 Growth stocks are trending up. Target &gt;=40%. Trend Strength 2.3 Target: &gt;=3.75. Avg distance from support 1.96%. Target &gt;=3.75%. AVOID GROWTH STOCKS FOR NOW. Current trend since:2021-02-24 $QQQ $SPY $DIA $AAPL $AMZN $TSLA $FB $NFLX $GOOGL #growthstocks,['growthstocks'],1,5/3/2021 13:41,itsfroggydaddy,14,positive
5/3/2021 13:42,"$QQQ moved green to red. Needs to hold 338, otherwise possible to fill in the gap to 335.   $GOOGL $FB green to red now $HD above 328 on watch, holding up with this dip by market indices  $DIS strong open, needs 190 next",[],0,5/3/2021 13:42,OptionsParth,277,negative
5/3/2021 13:42,60.71% of S&amp;P500 stocks are trending up. Target &gt;=10%. Trend Strength 5.13 Target: &gt;=2. Avg distance from support 2.61% Target &gt;=1%. S&amp;P500 IS A BUY! Current trend since: 2020-11-03 $QQQ $SPY $DIA $AAPL $AMZN $TSLA $FB $NFLX $GOOGL #growthstocks,['growthstocks'],1,5/3/2021 13:42,itsfroggydaddy,14,positive
5/3/2021 13:45,"The dismal bank holiday Monday weather was brightened up by this whinchat at Cutacre, Bolton. Pleasure to bump into @googl_phil who gave me some good gen, cheers dude 👍 https://t.co/3RDmfYyVFu https://t.co/zUCI8TJbvf",[],0,5/3/2021 13:45,austinmorley402,1181,positive
5/3/2021 13:46,"As big tech companies like Google dive into banking, it jeopardizes the value proposition of digital-only banks like Chime and Varo $GOOGL https://t.co/GyCoOw1Y3Y",[],7,5/3/2021 13:46,IntelInsider,17797,positive
5/3/2021 13:47,Dad please take note this is an excerpt i found on googl-  lol ok i wrote this https://t.co/Lwsgh4vTbl,[],0,5/3/2021 13:47,ShiHuangJing,97,neutral
5/3/2021 13:49,$GOOGL 2360 over to 2370 2380s,[],0,5/3/2021 13:49,strader55,1452,positive
5/3/2021 13:52,China Renaissance analyst Ella Ji upgrades Alphabet from Hold to Buy and raises the price target from $1477 to $3000 $GOOG $GOOGL  Telsey Advisory Group analyst Joseph Feldman maintains Costco Wholesale with a Outperform and raises the price target from $375 to $390 $COST,[],0,5/3/2021 13:52,MyStockNewsfeed,1707,positive
5/3/2021 13:52,"$GS needs a pop over 353 to test 356 $AAPL still at the highs, 134 break on watch $GOOGL green to red, needs 2375 $FB back near 326",[],0,5/3/2021 13:52,OptionsParth,277,negative
5/3/2021 13:56,"#Options Flow Grid Update $GOOGL #OptionsTrading #alphabet Shares ⬆️0.44% to $2,365 #OptionsFlow #Google #YouTube #stocks #stock #StockMarket #investing #Investment https://t.co/I8hjTlEqg3 https://t.co/3arh8LQOQz","['Options', 'OptionsTrading', 'alphabet', 'OptionsFlow', 'Google', 'YouTube', 'stocks', 'stock', 'StockMarket', 'investing', 'Investment']",0,5/3/2021 13:56,OptionsProVol,1749,neutral
5/3/2021 13:56,ANOTHA ONE! More success by another reaper member (posted anonymously)!      -------   $BA $BABA $AMZN $AAPL $NFLX $NVDA $TSLA $SPX $SPY $ES $QQQ $VIX $IWM $GOOG $GOOGL $BYND #OptionsTrading https://t.co/tQua0wA1KB,['OptionsTrading'],1,5/3/2021 13:56,successreaper2,4,neutral
5/3/2021 13:58,$GOOGL 2370s coming fast,[],0,5/3/2021 13:58,strader55,1452,positive
5/3/2021 13:58,Rose Above Upper Bollinger Band today: $OXY $AOS $HII $GPC $RCS $HD $ITW $FANG $DIN $MCA $GOOGL $LPI $FCOM $ETN $DNOW $MYRG $MTDR $XEC $COMP $ROAD ... https://t.co/AyIukUGmib,[],0,5/3/2021 13:58,SwingTradeBot,13814,positive
5/3/2021 14:00,Today's Market Heatmap - May 3  $TSLA -1.78% $BRK-A +1.76% $BRK-B +1.60% $GOOGL +0.15% $GOOG -0.61% $AMZN -0.41% $COMP +0.25% $F +1.00% $AAPL +0.91% $FB -0.20% $VZ +0.42% $EL -4.83% $MRNA +4.58% $LDOS +0.75% $ACN +0.91% $CS +0.38% https://t.co/nV3nCWA2Jr,[],0,5/3/2021 14:00,EarningsAhead,1974,neutral
5/3/2021 14:00,S&amp;P 500 Index Update 📈  Charts are released earlier in our Discord group #joinus Please like and share if you appreciate this #Elliottwave update  #NDX #SPX #MSFT #APPL #AMZN #GOOG #GOOGL #FB #AMD #NVDA #SMH #XLK #JPM #M #PG #UNH #INTC #VZ #MA #PFE #MRK #BAC #DIS #NFLX #TSLA https://t.co/OYuxmveCBb,"['joinus', 'Elliottwave', 'NDX', 'SPX', 'MSFT', 'APPL', 'AMZN', 'GOOG', 'GOOGL', 'FB', 'AMD', 'NVDA', 'SMH', 'XLK', 'JPM', 'M', 'PG', 'UNH', 'INTC', 'VZ', 'MA', 'PFE', 'MRK', 'BAC', 'DIS', 'NFLX', 'TSLA']",0,5/3/2021 14:00,TradingSurfers,6811,neutral
5/3/2021 14:01,$GOOGL Q1 numbers: EPS: $26.29 vs. $15.66 forecast Rev.: $55.31B vs. $51.36B.  ➡ Join #ROInvesting: https://t.co/rI3g63yadX  89% of Retail Clients lose money with this provider. Past performance and forecasts are not reliable indicators for future results. Source: investingcom,['ROInvesting'],0,5/3/2021 14:01,ROinvesting,1026,negative
5/3/2021 14:01,✅ #TENASSOCIATESLLC  ✅ $QNTA  ✅@MedolifeRx   ✅In preparation for mass production of its pharmaceutical and nutraceutical product lines.  https://t.co/jNWxWTbdHY  @StockAlert8 $CLSK $MARA $RIOT $NAKD $MVIS $OCGN $HGEN $GOOGL $AMZN $PLAY $AAPL https://t.co/zFiqVQ9hXY,['TENASSOCIATESLLC'],0,5/3/2021 14:01,stocksman12,32,neutral
5/3/2021 14:01,@brayomonty_02 Googl,[],0,5/3/2021 14:01,kevin_kirui0,3722,neutral
5/3/2021 14:02,"China Renaissance Upgrades Alphabet to Buy, Raises Price Target to $3000  Related Tickers: $GOOG $GOOGL Read more at: https://t.co/PWCNotsUkT",[],1,5/3/2021 14:02,QuantData,6631,positive
5/3/2021 14:02,$GOOGL stay above 2360 go go,[],0,5/3/2021 14:02,strader55,1452,positive
5/3/2021 14:02,"$GOOGL, Bullish Reversal, at Support level PP , 1 Minute, 10:02",[],0,5/3/2021 14:02,CBLStocksFeed,214,positive
5/3/2021 14:04,$AAPL $GOOG $GOOGL NEW ARTICLE : Better Buy: Alphabet vs. Apple https://t.co/oH29GQ737B Get all the latest $AAPL related news here : https://t.co/hZbpp4EqUU,[],0,5/3/2021 14:04,StckPro,3062,neutral
5/3/2021 14:04,"Alphabet, Carvana upgrades among today's top calls on Wall Street $GOOGL $GOOG $CVNA $DKNG $FSLR $CLX",[],0,5/3/2021 14:04,sbwcws,4694,positive
5/3/2021 14:05,"$GOOGL, Bullish Reversal, at Support level PP , 1 Minute, 10:05",[],0,5/3/2021 14:05,CBLStocksFeed,214,positive
5/3/2021 14:06,$OCGN $FB $ISRG $GS $UPS $GOOGL these are the stocks to focus and watch if they get going for rest of the day..,[],0,5/3/2021 14:06,afortunetrading,17676,positive
5/3/2021 14:07,$SPY $GOOGL gains this morning https://t.co/ynCh9JxjjG,[],0,5/3/2021 14:07,OptionsBagger,15,positive
5/3/2021 14:10,$SPY   Sell in May and go away?  $SPX #stocks #trading #daytrading #investing $FB $AAPL $AMZN $NFLX $GOOGL $MSFT $TSLA $JPM $JNJ https://t.co/cSXR5eEcnp,"['stocks', 'trading', 'daytrading', 'investing']",0,5/3/2021 14:10,RTTradingIdeas,2275,neutral
5/3/2021 14:10,"$GOOGL, Bearish Reversal, at Resistance level R1 , 1 Minute, 10:10",[],0,5/3/2021 14:10,CBLStocksFeed,214,negative
5/3/2021 14:10,Fly Intel: Top five analyst upgrades $GOOG $GOOGL $DKNG $FSLR $RTX $CVNA https://t.co/gZhd5UeMpb,[],0,5/3/2021 14:10,theflynews,24968,positive
5/3/2021 14:10,"would think the real platform tech players (MSFT &amp; AAPL, maybe GOOGL but less so) would do better in this climate than Internet monopolies.",[],0,5/3/2021 14:10,WaitCapital,3451,neutral
5/3/2021 14:11,My model just flipped to a sell on the NASDAQ 100. $QQQ $DIA $SPY $AAPL $AMZN $FB $GOOGL $TSLA,[],0,5/3/2021 14:11,itsfroggydaddy,14,negative
5/3/2021 14:11,Facebook Review Panel to Announce Trump’s Fate on Wednesday $SNAP $FB $GOOGL https://t.co/FXD3dQ8xfJ,[],0,5/3/2021 14:11,newsfilterio,13439,neutral
5/3/2021 14:11,"$QQQ up 1+ from 338. Looks better, needs 340+ for better confirmation $SPX holding above 4200 still, up 6 $TSLA back above 700 $GOOGL up 22+ from lows, needs above 2375 $SHOP 1200 on watch still $AAPL no big dips today, needs 134 $GS down 2 from the highs, failed at 353",[],0,5/3/2021 14:11,OptionsParth,277,positive
5/3/2021 14:12,"Alphabet, Carvana upgrades among today's top calls on Wall Street $GOOGL $GOOG $CVNA $DKNG $FSLR $CLX https://t.co/irCfLEpDat",[],0,5/3/2021 14:12,theflynews,24968,positive
5/3/2021 14:14,@austinmorley402 Great photo!👍,[],0,5/3/2021 14:14,googl_phil,230,positive
5/3/2021 14:15,"$GOOGL, 15 minute Open Range Breakout, , 1 Minute, 10:15",[],0,5/3/2021 14:15,CBLStocksFeed,214,positive
5/3/2021 14:16,"literally every single NoFuckingThanks related article has not been blockable. i never get the option to be not interested in n..f,,,t,,, which is all i want to express to you googl... https://t.co/QmJjHm2OWS",[],0,5/3/2021 14:16,alliegator42069,841,negative
5/3/2021 14:16,$AMD is a serious steal right now  $aapl $tsla $msft $googl $twtr,[],7,5/3/2021 14:16,eldoggy85,61,neutral
5/3/2021 14:16,"$NFLX up 8 from the lows, above 516, needs to hold here. Ideally best to base below before making move higher, I will watch this for a Calls entry $APPL testing 134 $SHOP up 26 from the lows, getting closer to 1200 $GOOGL broke 2375, up 6+ quickly",[],1,5/3/2021 14:16,OptionsParth,277,positive
5/3/2021 14:18,$SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG $INTC $NFLX $JPM $BAC $YM $Z Was able to close it for a 100%profit. https://t.co/EkRRtIe0v7,[],0,5/3/2021 14:18,Vijayraj11122,556,positive
5/3/2021 14:19,"$GOOGL, Bearish Reversal, at Resistance level YHi , 1 Minute, 10:18",[],0,5/3/2021 14:19,CBLStocksFeed,214,negative
5/3/2021 14:21,"Stocks in Upgrades today: $GOOGL, Current Price: $2380.52, Change today: 0.38%, Total Traded Volume: 289376 https://t.co/FKA8reXyJ5",[],0,5/3/2021 14:21,mehabecapital,1985,positive
5/3/2021 14:22,"$GOOGL, Bearish Reversal, at Resistance level YHi , 1 Minute, 10:21",[],0,5/3/2021 14:22,CBLStocksFeed,214,negative
5/3/2021 14:22,Helped me get my account green all time. Thanks  ❤️👏📈☝️ $SPY $ES $ADBE $AMZN $MSFT $AAL $ROKU $BABA $CRM $GOOGL $FB $INTU $MRVL $ATVI $TWTR $ORCL $LRCX $AMD $NVDA $TSLA $NDX $QQQ $AAPL $AMZN $NFLX $ROKU $BA $COST $MCD $WMT $FB $VIX $ES $DKNG $ADBE $TONJ https://t.co/NnoQrPFAy8,[],0,5/3/2021 14:22,stocktrader5550,557,positive
5/3/2021 14:23,$GOOGL's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram crosses above signal line. View odds for this and other indicators: https://t.co/jVFu887bMk #Alphabet #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/ZJ5Mwi16jY,"['Alphabet', 'stockmarket', 'stock', 'technicalanalysis', 'money', 'trading', 'investing', 'daytrading', 'news', 'today']",0,5/3/2021 14:23,Tickeron,9735,positive
5/3/2021 14:26,"$GOOGL, Bullish Reversal, at Support level R1 , at Resistance level YHi , 1 Minute, 10:25",[],0,5/3/2021 14:26,CBLStocksFeed,214,positive
5/3/2021 14:26,$AAPL The President is looking to increase the capital gains tax for those earning over $1 million per year. With … https://t.co/86kmJ517d1,[],0,5/3/2021 14:26,stocknewsdotcom,3701,negative
5/3/2021 14:27,Slack Technologies ( $WORK ) acquires popular calendar app Woven to help compete against Google ( $GOOG $GOOGL ) and Microsoft ( $MSFT ).,[],0,5/3/2021 14:27,MainStWatch,520,negative
5/3/2021 14:30,"@SJosephBurns Inversely, I could never stop using $GOOGL or $MSFT products/services.",[],0,5/3/2021 14:30,Connor_Wa15h,283,positive
5/3/2021 14:31,"$GOOGL, Bullish Reversal, at Support level R1 , at Resistance level YHi , 1 Minute, 10:30",[],0,5/3/2021 14:31,CBLStocksFeed,214,positive
5/3/2021 14:31,Join the most profitable trading alerts chatroom  $SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG $INTC $NFLX $JPM $BAC $YM $YM_F $NQ $NQ_F $ES $ES_F $GC $GLD $QQQ $WMT $SQ $TLT $BABA $BIDU $ROKU $RTY_F $RTY $IWM $VIX $DIA https://t.co/AvhnODP64E,[],0,5/3/2021 14:31,Bigbang48184,38,neutral
5/3/2021 14:34,@googlemaps $GOOGL trolling $AAPL ? no its just Teacher Appreciation Day #TeacherAppreciation https://t.co/2mLZ00xZhY,['TeacherAppreciation'],0,5/3/2021 14:34,redskinsblitz,1459,neutral
5/3/2021 14:35,"In the group 3 live analysis session today, we talked about some tech instruments pulling back like $AMZN, $GOOGL $NVDA, we only like to buy extreme areasin 3, 7 or 11 swing.  #Elliottwave #trading #stocks","['Elliottwave', 'trading', 'stocks']",0,5/3/2021 14:35,ElliottForecast,24285,neutral
5/3/2021 14:37,$QQQ  Patience. At the top of the box consolidating. Lets see if $FAANG like $GOOGL $FB fill gaps and this gets back into a larger range.  $TSLA have been holding back this rally.  $TSLA complete false breakout back in box. $AAPL consolidating at top of its box. https://t.co/9x8ClNjkFn,[],0,5/3/2021 14:37,Core4Trader,343,neutral
5/3/2021 14:42,"Built an interesting core LT port mostly utilizing call spreads at this point: Sold down $AMZN, $GOOGL but LT holdin' $FB, have crypto traders in $GBTC, $ETHE, SPAC holds $MUDS, $SRNGU various other smaller, energy larger hold $OIH, @ vol calls, $SPY puts.  Mentioned IPO list",[],0,5/3/2021 14:42,IPODave,11685,negative
5/3/2021 14:44,@googl_phil Greater Bolton please!!,[],0,5/3/2021 14:44,davidousey1,83,neutral
5/3/2021 14:44,$GOOGL https://t.co/UZwyj5DEKP,[],0,5/3/2021 14:44,EmpireResearch,12330,neutral
5/3/2021 14:44,@MancunianBirder @BirdGuides @BirdWatchingMag @RareBirdAlertUK @RochdaleOnline @citnatchallenge @CanalRiverTrust @SalfordMartin @LukeBlazejewski @MancNature Well done James great find!😊,[],0,5/3/2021 14:44,googl_phil,230,positive
5/3/2021 14:45,Watch out @DarkPulseTech  $DPLS. Don’t let $GOOGL see your IP unless you are prepared to take them to court like @Netlist $NLST did.They were found GUILTY&amp; now have a Settlement lawyer working for them to reduce damages. You would be better partnering up with @NetlistInc toExpand https://t.co/FI9TThR4sd,[],0,5/3/2021 14:45,BeyondBeOnSay,57,negative
5/3/2021 14:46,"Expected Moves: Draftkings, Square, Roku, AMC, Peloton, Moderna, Rocket, Uber, Cronos And More $AAPL $FB $AMZN $MSFT $GOOGL https://t.co/56XRwEhOBv",[],0,5/3/2021 14:46,newsfilterio,13439,neutral
5/3/2021 14:47,$FAANG  $GOOGL - been a leader. (gap up on earnings) $FB - nice earnings gap up off box retest.  $AMZN - strong recently. may rotate into leadership role. double top at new aths. $AAPL - consolidating at top of bigger box. WAITING ON IT to get going $NFLX - big gap down on er https://t.co/Vy9Wn8rd31,[],0,5/3/2021 14:47,Core4Trader,343,positive
5/3/2021 14:54,Looking to add more $SPY puts. If we break down hard I also have alert setup up for $GOOGL puts for the gap fill down.,[],0,5/3/2021 14:54,breakoutmov,552,negative
5/3/2021 14:56,"$GOOGL, Bullish Reversal, at Support level PP , 1 Minute, 10:56",[],0,5/3/2021 14:56,CBLStocksFeed,214,positive
5/3/2021 14:57,"There is a frickin' car shop THREE BLOCKS AWAY, but they're not on Googl. Not in the phone book. Are they just *living* there?",[],0,5/3/2021 14:57,3Dghostchase,13,negative
5/3/2021 15:00,"$QQQ failed at 338, testing the lows now, 335 can come $SPX failed at 4200, down 3.   $GOOGL down 20 from the highs $FB down 1 from 326 $AAPL failed at 134, down 1+ $NFLX down 4 from 516 $AMZN new LOD, down 50 from 3480 test 30 min ago",[],0,5/3/2021 15:00,OptionsParth,277,negative
